Season,TeamID,GamesPlayed,Wins,Losses,AvgPointsFor,AvgPointsAgainst,AvgScoreDiff,AvgAssists,AvgTurnovers,AvgRebounds,AvgSteals,AvgBlocks,AvgFouls,AvgFGM,AvgFGA,AvgFGM3,AvgFGA3,AvgFTM,AvgFTA,WinPct,TeamName,Seed,SeedNum,MasseyRankMean,MasseyRankMedian,MasseySystemsCount,MasseyLatestDay,MaxTourneyDayNum,RoundReachedNum,RoundReached,MadeTournament,TourneyWins,TourneyLosses
2003,1120,30,19,11,70.1,65.56666666666666,4.533333333333333,13.4,15.9,34.5,8.033333333333333,4.966666666666667,16.366666666666667,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666666,19.733333333333334,0.6333333333333333,Auburn,W10,10,42.6,43.0,35.0,133.0,144.0,7,R7,1,2,1
2003,1122,27,20,7,69.70370370370371,67.70370370370371,2.0,13.407407407407407,15.222222222222221,34.851851851851855,7.037037037037037,4.666666666666667,18.666666666666668,23.555555555555557,52.074074074074076,6.0,17.185185185185187,16.59259259259259,24.0,0.7407407407407407,Austin Peay,W13,13,97.6470588235294,88.0,34.0,133.0,137.0,3,R3,1,0,1
2003,1123,30,13,17,73.3,76.03333333333333,-2.7333333333333334,10.5,12.833333333333334,34.9,5.2,2.2,22.866666666666667,25.933333333333334,60.46666666666667,5.366666666666666,16.666666666666668,16.066666666666666,22.133333333333333,0.43333333333333335,Ball St,,,157.85294117647058,152.5,34.0,133.0,,,,0,0,0
2003,1124,28,14,14,69.0,68.39285714285714,0.6071428571428571,14.214285714285714,13.285714285714286,34.892857142857146,8.321428571428571,2.9642857142857144,15.75,23.607142857142858,58.0,9.071428571428571,26.535714285714285,12.714285714285714,17.535714285714285,0.5,Baylor,,,106.23529411764706,104.5,34.0,133.0,,,,0,0,0
2003,1125,28,16,12,72.46428571428571,70.71428571428571,1.75,16.892857142857142,16.928571428571427,34.17857142857143,9.071428571428571,1.7142857142857142,18.357142857142858,25.5,54.75,8.178571428571429,22.25,13.285714285714286,18.928571428571427,0.5714285714285714,Belmont,,,159.2058823529412,161.5,34.0,133.0,,,,0,0,0
2003,1126,30,8,22,64.7,72.9,-8.2,10.966666666666667,15.866666666666667,32.733333333333334,8.266666666666667,1.8,19.433333333333334,23.1,55.9,5.7,15.933333333333334,12.8,18.466666666666665,0.26666666666666666,Bethune-Cookman,,,313.29411764705884,314.5,34.0,133.0,,,,0,0,0
2003,1127,27,14,13,66.55555555555556,66.18518518518519,0.37037037037037035,12.703703703703704,15.074074074074074,35.925925925925924,6.444444444444445,6.481481481481482,18.25925925925926,24.037037037037038,57.18518518518518,7.666666666666667,21.925925925925927,10.814814814814815,16.0,0.5185185185185185,Binghamton,,,210.8235294117647,210.5,34.0,133.0,,,,0,0,0
2003,1128,26,17,9,67.84615384615384,64.6923076923077,3.1538461538461537,13.384615384615385,15.653846153846153,32.11538461538461,7.884615384615385,3.9615384615384617,18.076923076923077,22.03846153846154,49.76923076923077,7.6923076923076925,21.653846153846153,16.076923076923077,22.23076923076923,0.6538461538461539,Birmingham So,,,199.57575757575756,198.0,33.0,133.0,,,,0,0,0
2003,1129,28,12,16,65.89285714285714,66.92857142857143,-1.0357142857142858,11.642857142857142,14.392857142857142,33.107142857142854,6.642857142857143,3.8214285714285716,19.5,23.071428571428573,56.17857142857143,5.178571428571429,17.392857142857142,14.571428571428571,20.892857142857142,0.42857142857142855,Boise St,,,187.7941176470588,187.0,34.0,133.0,,,,0,0,0
2003,1130,29,18,11,79.65517241379311,76.34482758620689,3.310344827586207,17.0,13.344827586206897,35.86206896551724,7.0,2.896551724137931,18.96551724137931,27.96551724137931,59.6551724137931,6.0,17.413793103448278,17.724137931034484,25.655172413793103,0.6206896551724138,Boston College,,,49.3235294117647,49.5,34.0,133.0,,,,0,0,0
2003,1131,30,20,10,68.1,63.266666666666666,4.833333333333333,13.566666666666666,13.366666666666667,35.4,5.7,3.466666666666667,20.166666666666668,23.633333333333333,54.9,6.566666666666666,19.333333333333332,14.266666666666667,19.2,0.6666666666666666,Boston Univ,,,128.91176470588235,129.0,34.0,133.0,,,,0,0,0
2003,1132,27,11,16,66.48148148148148,70.62962962962963,-4.148148148148148,12.74074074074074,16.666666666666668,30.77777777777778,7.148148148148148,2.5185185185185186,22.185185185185187,21.22222222222222,48.370370370370374,6.2592592592592595,17.11111111111111,17.77777777777778,24.11111111111111,0.4074074074074074,Bowling Green,,,172.08823529411765,169.5,34.0,133.0,,,,0,0,0
2003,1133,29,11,18,72.3103448275862,72.37931034482759,-0.06896551724137931,12.551724137931034,14.172413793103448,34.241379310344826,7.448275862068965,1.6896551724137931,20.344827586206897,24.724137931034484,56.6551724137931,6.379310344827586,17.75862068965517,16.482758620689655,23.413793103448278,0.3793103448275862,Bradley,,,175.7941176470588,176.5,34.0,133.0,,,,0,0,0
2003,1135,28,17,11,73.96428571428571,72.07142857142857,1.8928571428571428,14.571428571428571,15.678571428571429,32.892857142857146,7.642857142857143,3.6785714285714284,17.607142857142858,24.392857142857142,52.857142857142854,6.571428571428571,17.75,18.607142857142858,25.0,0.6071428571428571,Brown,,,151.41176470588235,151.5,34.0,133.0,,,,0,0,0
2003,1137,28,13,15,57.67857142857143,59.32142857142857,-1.6428571428571428,11.678571428571429,15.821428571428571,31.75,5.785714285714286,2.142857142857143,17.785714285714285,19.0,47.0,5.821428571428571,17.214285714285715,13.857142857142858,21.75,0.4642857142857143,Bucknell,,,228.52941176470588,228.5,34.0,133.0,,,,0,0,0
2003,1138,28,5,23,64.82142857142857,72.21428571428571,-7.392857142857143,12.642857142857142,14.5,36.214285714285715,6.428571428571429,2.0714285714285716,22.714285714285715,23.285714285714285,57.92857142857143,5.392857142857143,18.464285714285715,12.857142857142858,19.142857142857142,0.17857142857142858,Buffalo,,,274.0882352941176,279.0,34.0,133.0,,,,0,0,0
2003,1139,29,24,5,68.58620689655173,60.93103448275862,7.655172413793103,12.96551724137931,10.413793103448276,28.20689655172414,6.344827586206897,1.8620689655172413,16.06896551724138,24.06896551724138,50.6551724137931,8.482758620689655,21.862068965517242,11.96551724137931,16.551724137931036,0.8275862068965517,Butler,W12,12,40.5,34.5,34.0,133.0,144.0,7,R7,1,2,1
2003,1140,31,23,8,72.45161290322581,63.67741935483871,8.774193548387096,13.419354838709678,13.741935483870968,35.29032258064516,6.935483870967742,2.5161290322580645,21.419354838709676,24.032258064516128,51.25806451612903,6.193548387096774,16.129032258064516,18.193548387096776,24.161290322580644,0.7419354838709677,BYU,X12,12,28.970588235294116,27.0,34.0,133.0,136.0,2,R2,1,0,1
2003,1141,29,23,6,79.34482758620689,73.24137931034483,6.103448275862069,15.620689655172415,18.24137931034483,33.86206896551724,7.103448275862069,4.0,20.96551724137931,26.620689655172413,52.689655172413794,6.827586206896552,17.93103448275862,19.275862068965516,25.17241379310345,0.7931034482758621,C Michigan,Z11,11,49.44117647058823,47.0,34.0,133.0,138.0,4,R4,1,1,1
2003,1142,29,15,14,67.51724137931035,68.37931034482759,-0.8620689655172413,12.448275862068966,15.827586206896552,34.89655172413793,6.9655172413793105,3.8275862068965516,19.448275862068964,23.586206896551722,55.55172413793103,6.413793103448276,20.20689655172414,13.931034482758621,19.448275862068964,0.5172413793103449,Cal Poly,,,178.23529411764707,179.0,34.0,133.0,,,,0,0,0
2003,1143,29,21,8,74.48275862068965,69.75862068965517,4.724137931034483,16.0,14.172413793103448,35.62068965517241,6.551724137931035,2.793103448275862,17.103448275862068,27.344827586206897,58.724137931034484,6.413793103448276,17.03448275862069,13.379310344827585,19.517241379310345,0.7241379310344828,California,W08,8,36.05555555555556,33.5,36.0,133.0,138.0,4,R4,1,1,1
2003,1144,26,4,22,65.03846153846153,78.23076923076923,-13.192307692307692,14.5,16.0,27.692307692307693,6.1923076923076925,2.730769230769231,16.576923076923077,22.96153846153846,52.07692307692308,6.269230769230769,17.923076923076923,12.846153846153847,18.384615384615383,0.15384615384615385,Campbell,,,316.88235294117646,317.0,34.0,133.0,,,,0,0,0
2003,1145,28,10,18,70.25,71.14285714285714,-0.8928571428571429,15.642857142857142,14.321428571428571,36.75,8.142857142857142,3.392857142857143,19.357142857142858,26.392857142857142,60.142857142857146,5.928571428571429,17.25,11.535714285714286,16.357142857142858,0.35714285714285715,Canisius,,,229.35294117647058,232.0,34.0,133.0,,,,0,0,0
2003,1147,24,10,14,72.625,77.875,-5.25,12.041666666666666,16.083333333333332,29.541666666666668,8.125,3.7083333333333335,20.416666666666668,25.375,56.041666666666664,4.333333333333333,13.583333333333334,17.541666666666668,22.791666666666668,0.4166666666666667,Centenary,,,248.7941176470588,249.5,34.0,133.0,,,,0,0,0
2003,1148,28,15,13,67.53571428571429,67.10714285714286,0.42857142857142855,11.464285714285714,15.464285714285714,33.392857142857146,5.785714285714286,1.6428571428571428,15.535714285714286,24.428571428571427,52.82142857142857,5.357142857142857,14.25,13.321428571428571,17.821428571428573,0.5357142857142857,Central Conn,,,233.5151515151515,235.0,33.0,133.0,,,,0,0,0
2003,1149,26,12,14,64.6923076923077,66.0,-1.3076923076923077,12.461538461538462,14.653846153846153,32.03846153846154,9.76923076923077,3.1923076923076925,19.23076923076923,24.346153846153847,55.07692307692308,3.8461538461538463,13.807692307692308,12.153846153846153,16.307692307692307,0.46153846153846156,Charleston So,,,243.2941176470588,242.5,34.0,133.0,,,,0,0,0
2003,1150,29,13,16,68.44827586206897,69.89655172413794,-1.4482758620689655,14.517241379310345,13.724137931034482,37.93103448275862,8.482758620689655,2.0344827586206895,18.344827586206897,23.82758620689655,60.13793103448276,7.9655172413793105,23.93103448275862,12.827586206896552,20.24137931034483,0.4482758620689655,Charlotte,,,106.05882352941177,101.5,34.0,133.0,,,,0,0,0
2003,1151,28,19,9,79.82142857142857,75.60714285714286,4.214285714285714,16.178571428571427,16.464285714285715,35.67857142857143,7.142857142857143,3.1785714285714284,18.571428571428573,27.5,57.42857142857143,7.464285714285714,20.25,17.357142857142858,22.857142857142858,0.6785714285714286,Chattanooga,,,115.38235294117646,113.5,34.0,133.0,,,,0,0,0
2003,1152,30,3,27,63.2,74.96666666666667,-11.766666666666667,12.1,17.433333333333334,32.766666666666666,7.2,1.6666666666666667,22.033333333333335,23.533333333333335,53.233333333333334,3.8,11.433333333333334,12.333333333333334,19.966666666666665,0.1,Chicago St,,,311.52941176470586,312.0,34.0,133.0,,,,0,0,0
2003,1153,28,17,11,67.32142857142857,61.5,5.821428571428571,12.285714285714286,10.607142857142858,35.535714285714285,5.178571428571429,4.25,18.964285714285715,22.892857142857142,56.67857142857143,6.678571428571429,19.5,14.857142857142858,21.535714285714285,0.6071428571428571,Cincinnati,Z08,8,41.23529411764706,41.5,34.0,133.0,136.0,2,R2,1,0,1
2003,1154,24,4,20,63.083333333333336,71.375,-8.291666666666666,13.083333333333334,16.333333333333332,32.666666666666664,7.458333333333333,3.0416666666666665,20.125,21.791666666666668,54.416666666666664,6.166666666666667,19.666666666666668,13.333333333333334,20.083333333333332,0.16666666666666666,Citadel,,,292.3235294117647,296.0,34.0,133.0,,,,0,0,0
2003,1155,28,15,13,68.42857142857143,68.10714285714286,0.32142857142857145,12.535714285714286,13.464285714285714,35.857142857142854,7.107142857142857,2.642857142857143,19.107142857142858,24.464285714285715,55.392857142857146,4.821428571428571,13.892857142857142,14.678571428571429,22.357142857142858,0.5357142857142857,Clemson,,,103.32352941176471,99.0,34.0,133.0,,,,0,0,0
2003,1156,30,8,22,65.63333333333334,73.2,-7.566666666666666,13.533333333333333,17.233333333333334,31.433333333333334,7.066666666666666,4.433333333333334,19.466666666666665,22.9,51.333333333333336,5.9,15.9,13.933333333333334,21.133333333333333,0.26666666666666666,Cleveland St,,,249.05882352941177,251.5,34.0,133.0,,,,0,0,0
2003,1157,26,11,15,67.26923076923077,69.88461538461539,-2.6153846153846154,12.23076923076923,16.846153846153847,35.46153846153846,6.230769230769231,1.5769230769230769,21.192307692307693,23.884615384615383,54.96153846153846,5.884615384615385,15.961538461538462,13.615384615384615,18.576923076923077,0.4230769230769231,Coastal Car,,,258.02941176470586,257.0,34.0,133.0,,,,0,0,0
2003,1158,29,22,7,73.34482758620689,68.65517241379311,4.689655172413793,14.448275862068966,14.068965517241379,34.827586206896555,7.344827586206897,4.379310344827586,18.93103448275862,25.310344827586206,58.03448275862069,9.068965517241379,23.20689655172414,13.655172413793103,19.93103448275862,0.7586206896551724,Col Charleston,,,91.77142857142857,82.0,35.0,133.0,,,,0,0,0
2003,1159,26,12,14,65.88461538461539,67.76923076923077,-1.8846153846153846,13.961538461538462,14.307692307692308,32.46153846153846,6.884615384615385,1.6923076923076923,19.153846153846153,24.46153846153846,56.42307692307692,6.576923076923077,18.653846153846153,10.384615384615385,15.076923076923077,0.46153846153846156,Colgate,,,241.7941176470588,242.0,34.0,133.0,,,,0,0,0
2003,1160,31,20,11,75.51612903225806,70.06451612903226,5.451612903225806,13.387096774193548,14.0,42.45161290322581,6.129032258064516,6.645161290322581,17.70967741935484,27.193548387096776,61.32258064516129,4.967741935483871,15.258064516129032,16.161290322580644,23.93548387096774,0.6451612903225806,Colorado,X10,10,40.11764705882353,40.0,34.0,133.0,137.0,3,R3,1,0,1
2003,1161,30,17,13,74.0,72.66666666666667,1.3333333333333333,15.5,16.133333333333333,34.266666666666666,5.333333333333333,4.233333333333333,20.566666666666666,26.4,52.1,4.2,11.566666666666666,17.0,24.266666666666666,0.5666666666666667,Colorado St,Z14,14,83.88235294117646,84.5,34.0,133.0,136.0,2,R2,1,0,1
2003,1162,27,2,25,49.629629629629626,62.074074074074076,-12.444444444444445,9.703703703703704,17.074074074074073,31.074074074074073,5.185185185185185,3.4444444444444446,18.25925925925926,16.925925925925927,45.407407407407405,5.037037037037037,16.62962962962963,10.74074074074074,16.0,0.07407407407407407,Columbia,,,320.02941176470586,323.5,34.0,133.0,,,,0,0,0
2003,1163,30,21,9,80.03333333333333,71.4,8.633333333333333,15.633333333333333,15.8,42.666666666666664,5.933333333333334,7.733333333333333,18.4,29.533333333333335,62.2,6.066666666666666,15.7,14.9,22.1,0.7,Connecticut,X05,5,27.75,28.0,36.0,133.0,144.0,7,R7,1,2,1
2003,1164,28,11,17,58.035714285714285,61.642857142857146,-3.607142857142857,9.214285714285714,14.857142857142858,28.678571428571427,7.321428571428571,2.0714285714285716,15.714285714285714,21.071428571428573,48.214285714285715,4.428571428571429,11.285714285714286,11.464285714285714,15.678571428571429,0.39285714285714285,Coppin St,,,272.7352941176471,280.5,34.0,133.0,,,,0,0,0
2003,1165,26,8,18,59.92307692307692,67.88461538461539,-7.961538461538462,12.923076923076923,15.461538461538462,31.46153846153846,7.3076923076923075,2.1153846153846154,18.346153846153847,21.346153846153847,50.23076923076923,6.230769230769231,18.576923076923077,11.0,17.26923076923077,0.3076923076923077,Cornell,,,286.6764705882353,288.5,34.0,133.0,,,,0,0,0
2003,1166,33,29,4,79.24242424242425,64.33333333333333,14.909090909090908,16.818181818181817,13.363636363636363,34.06060606060606,8.393939393939394,4.454545454545454,17.272727272727273,28.696969696969695,57.45454545454545,7.96969696969697,20.484848484848484,13.878787878787879,20.03030303030303,0.8787878787878788,Creighton,Z06,6,20.36111111111111,18.5,36.0,133.0,136.0,2,R2,1,0,1
2003,1168,29,10,19,62.93103448275862,66.65517241379311,-3.7241379310344827,11.689655172413794,13.241379310344827,31.413793103448278,5.931034482758621,1.5172413793103448,18.0,22.75862068965517,51.793103448275865,4.758620689655173,13.758620689655173,12.655172413793103,19.517241379310345,0.3448275862068966,CS Fullerton,,,247.26470588235293,250.5,34.0,133.0,,,,0,0,0
2003,1169,28,13,15,69.85714285714286,69.92857142857143,-0.07142857142857142,12.75,17.107142857142858,34.642857142857146,8.535714285714286,2.0,22.785714285714285,24.321428571428573,54.392857142857146,6.071428571428571,17.178571428571427,15.142857142857142,21.464285714285715,0.4642857142857143,CS Northridge,,,193.2058823529412,198.5,34.0,133.0,,,,0,0,0
2003,1170,28,11,17,65.42857142857143,72.89285714285714,-7.464285714285714,12.964285714285714,16.357142857142858,32.892857142857146,8.392857142857142,2.9285714285714284,21.392857142857142,22.857142857142858,55.67857142857143,5.75,18.607142857142858,13.964285714285714,20.785714285714285,0.39285714285714285,CS Sacramento,,,241.23529411764707,241.5,34.0,133.0,,,,0,0,0
2003,1171,26,7,19,59.23076923076923,64.42307692307692,-5.1923076923076925,13.538461538461538,12.423076923076923,28.115384615384617,6.076923076923077,2.3846153846153846,18.576923076923077,20.46153846153846,49.53846153846154,8.153846153846153,22.807692307692307,10.153846153846153,14.423076923076923,0.2692307692307692,Dartmouth,,,283.2647058823529,287.5,34.0,133.0,,,,0,0,0
2003,1172,24,14,10,76.5,74.04166666666667,2.4583333333333335,16.0,18.875,40.208333333333336,5.625,1.625,20.375,26.333333333333332,58.416666666666664,9.166666666666666,23.458333333333332,14.666666666666666,18.958333333333332,0.5833333333333334,Davidson,,,135.44117647058823,137.5,34.0,133.0,,,,0,0,0
2003,1173,29,24,5,72.79310344827586,66.3103448275862,6.482758620689655,15.206896551724139,13.310344827586206,36.6551724137931,5.379310344827586,2.9310344827586206,17.586206896551722,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,16.310344827586206,22.79310344827586,0.8275862068965517,Dayton,Y04,4,23.166666666666668,18.0,36.0,133.0,136.0,2,R2,1,0,1
2003,1174,29,15,14,68.62068965517241,68.3103448275862,0.3103448275862069,14.03448275862069,13.413793103448276,35.41379310344828,7.9655172413793105,3.7241379310344827,19.103448275862068,24.20689655172414,59.275862068965516,6.9655172413793105,20.620689655172413,13.241379310344827,18.75862068965517,0.5172413793103449,Delaware,,,167.91176470588235,173.0,34.0,133.0,,,,0,0,0
2003,1175,27,15,12,62.22222222222222,62.592592592592595,-0.37037037037037035,12.148148148148149,13.703703703703704,29.962962962962962,6.666666666666667,3.3703703703703702,18.25925925925926,21.925925925925927,49.7037037037037,6.592592592592593,17.925925925925927,11.777777777777779,17.14814814814815,0.5555555555555556,Delaware St,,,238.55882352941177,242.0,34.0,133.0,,,,0,0,0
2003,1176,32,17,15,70.875,69.0625,1.8125,14.375,13.3125,37.03125,7.15625,1.6875,19.15625,24.3125,59.65625,7.78125,22.5,14.46875,19.875,0.53125,Denver,,,153.76470588235293,156.0,34.0,133.0,,,,0,0,0
2003,1177,28,16,12,67.03571428571429,64.21428571428571,2.8214285714285716,12.857142857142858,14.535714285714286,36.92857142857143,5.75,2.107142857142857,18.178571428571427,23.357142857142858,53.107142857142854,4.428571428571429,13.321428571428571,15.892857142857142,21.857142857142858,0.5714285714285714,DePaul,,,67.08823529411765,64.0,34.0,133.0,,,,0,0,0
2003,1178,29,17,12,70.96551724137932,65.0,5.9655172413793105,13.379310344827585,11.96551724137931,33.206896551724135,6.413793103448276,2.5517241379310347,19.17241379310345,26.586206896551722,55.275862068965516,4.517241379310345,13.03448275862069,13.275862068965518,18.862068965517242,0.5862068965517241,Detroit,,,92.88235294117646,99.0,34.0,133.0,,,,0,0,0
2003,1179,28,8,20,63.75,69.5,-5.75,12.785714285714286,14.392857142857142,30.642857142857142,3.892857142857143,1.6071428571428572,17.178571428571427,21.75,48.42857142857143,5.464285714285714,15.857142857142858,14.785714285714286,20.214285714285715,0.2857142857142857,Drake,,,229.08823529411765,227.5,34.0,133.0,,,,0,0,0
2003,1180,29,18,11,68.62068965517241,65.20689655172414,3.413793103448276,14.724137931034482,13.586206896551724,35.44827586206897,7.344827586206897,4.620689655172414,18.24137931034483,24.586206896551722,57.10344827586207,6.379310344827586,18.551724137931036,13.068965517241379,19.413793103448278,0.6206896551724138,Drexel,,,112.11764705882354,115.0,34.0,133.0,,,,0,0,0
2003,1181,30,24,6,81.96666666666667,70.4,11.566666666666666,13.833333333333334,14.033333333333333,36.86666666666667,8.5,5.133333333333334,21.266666666666666,27.366666666666667,60.333333333333336,7.333333333333333,20.6,19.9,28.066666666666666,0.8,Duke,Z03,3,10.5,10.5,36.0,133.0,143.0,6,R6,1,2,1
2003,1182,30,9,21,66.7,73.36666666666666,-6.666666666666667,12.566666666666666,18.933333333333334,33.03333333333333,6.7,3.6,19.466666666666665,23.5,52.833333333333336,5.666666666666667,15.466666666666667,14.033333333333333,20.366666666666667,0.3,Duquesne,,,224.47058823529412,222.0,34.0,133.0,,,,0,0,0
2003,1183,28,13,15,77.21428571428571,78.46428571428571,-1.25,16.142857142857142,12.964285714285714,34.964285714285715,6.392857142857143,2.0357142857142856,19.642857142857142,27.535714285714285,61.892857142857146,6.75,17.821428571428573,15.392857142857142,20.142857142857142,0.4642857142857143,E Illinois,,,177.14705882352942,178.0,34.0,133.0,,,,0,0,0
2003,1184,24,7,17,74.66666666666667,80.625,-5.958333333333333,14.208333333333334,14.833333333333334,33.041666666666664,7.833333333333333,2.5,22.916666666666668,26.75,59.791666666666664,5.5,16.875,15.666666666666666,22.583333333333332,0.2916666666666667,E Kentucky,,,266.7352941176471,272.0,34.0,133.0,,,,0,0,0
2003,1185,26,12,14,76.84615384615384,79.76923076923077,-2.923076923076923,14.73076923076923,15.192307692307692,36.96153846153846,6.038461538461538,3.1538461538461537,21.76923076923077,26.73076923076923,58.0,4.8076923076923075,15.76923076923077,18.576923076923077,28.846153846153847,0.46153846153846156,E Michigan,,,190.5,186.0,34.0,133.0,,,,0,0,0
2003,1186,29,17,12,69.96551724137932,66.27586206896552,3.689655172413793,14.793103448275861,17.03448275862069,32.241379310344826,7.689655172413793,2.7241379310344827,21.482758620689655,23.896551724137932,51.206896551724135,4.689655172413793,13.344827586206897,17.482758620689655,23.82758620689655,0.5862068965517241,E Washington,,,119.08823529411765,119.5,34.0,133.0,,,,0,0,0
2003,1187,25,10,15,63.0,65.92,-2.92,11.92,12.8,37.6,4.76,3.64,17.32,22.72,56.16,4.24,15.76,13.32,19.28,0.4,East Carolina,,,151.0,150.5,34.0,133.0,,,,0,0,0
